id;"reportingAuthor";"type";year;"language"
40201;"Tull, Denis";"Artikel";2013;"en"
40202;"Tull, Denis";"Artikel";2013;"en"
40203;"Tull, Denis";"Sonstiges";2013;"de"
40204;"Tull, Denis";"Artikel";2013;"fr"
40206;"Weber, Annette";"Sonstiges";2010;"de"
40207;"Weber, Annette";"Sonstiges";2010;"en"
40208;"Weber, Annette";"Sonstiges";2013;"en"
40209;"Weber, Annette";"Sonstiges";2013;"de"
40210;"Weber, Annette";"Sonstiges";2012;"de"
40211;"Weber, Annette";"Sonstiges";2011;"de"
40212;"Weber, Annette";"Sonstiges";2011;"en"
40213;"Weber, Annette";"Sonstiges";2010;"de"
40214;"Weber, Annette";"Sonstiges";2010;"de"
40215;"Weber, Annette";"Sonstiges";2009;"en"
40216;"Weber, Annette";"Sonstiges";2009;"de"
40217;"Weber, Annette";"Buchkapitel";2009;"en"
40218;"Weber, Annette";"Buchkapitel";2011;"de"
40219;"Weber, Annette";"Artikel";2011;"en"
40220;"Weber, Annette";"Buchkapitel";2010;"de"
40221;"Weber, Annette";"Sonstiges";2010;"de"
40222;"Weber, Annette";"Sonstiges";2009;"de"
40223;"Weber, Annette";"Sonstiges";2009;"de"
40224;"Weber, Annette";"Sonstiges";2009;"de"
40225;"Weber, Annette";"Sonstiges";2009;"es"
40226;"Weber, Annette";"Sonstiges";2009;"it"
40227;"Weber, Annette";"Sonstiges";2009;"de"
40228;"Weber, Annette";"Buchkapitel";2009;"de"
40229;"Weber, Annette";"Sonstiges";2013;"de"
40230;"Weber, Annette";"Sonstiges";2012;"de"
40231;"Weber, Annette";"Sonstiges";2009;"de"
40234;"Sika, Nadine";"Artikel";2013;"en"
40235;"Sika, Nadine";"Artikel";2012;"en"
40236;"Sika, Nadine";"Artikel";2012;"en"
40237;"Tull, Denis";"Buchkapitel";2012;"en"
40238;"Tull, Denis";"Artikel";2010;"en"
40239;"Tull, Denis";"Artikel";2009;"en"
40240;"Welz, Martin";"Monographie";2012;"en"
40245;"Welz, Martin";"Artikel";2013;"de"
40246;"Welz, Martin";"Artikel";2013;"en"
40247;"Welz, Martin";"Buchkapitel";2013;"en"
40248;"Welz, Martin";"Buchkapitel";2013;"en"
40250;"Welz, Martin";"Artikel";2010;"en"
40251;"Welz, Martin";"Artikel";2009;"de"
40252;"Welz, Martin";"Artikel";2009;"en"
40253;"Welz, Martin";"Artikel";2009;"de"
40257;"Ziaja, Sebastian";"Artikel";2012;"en"
40256;"Ziaja, Sebastian";"Artikel";2013;"en"
40258;"Ziaja, Sebastian";"Sonstiges";2012;"en"
40259;"Ziaja, Sebastian";"Sonstiges";2012;"en"
40260;"Ziaja, Sebastian";"Buchkapitel";2011;"en"
40261;"Ziaja, Sebastian";"Sonstiges";2010;"de"
40262;"Ziaja, Sebastian";"Buchkapitel";2010;"de"
40263;"Ziaja, Sebastian";"Sonstiges";2010;"de"
40264;"Ziaja, Sebastian";"Monographie";2009;"en"
40265;"Ziaja, Sebastian";"Sonstiges";2009;"de"
40266;"Ziaja, Sebastian";"Sonstiges";2009;"en"
40268;"Zelli, Fariborz";"Buchkapitel";2012;"en"
40269;"Zelli, Fariborz";"Buchkapitel";2011;"de"
40270;"Zelli, Fariborz";"Artikel";2011;"en"
40271;"Zelli, Fariborz";"Buchkapitel";2011;"en"
40272;"Zelli, Fariborz";"Sonstiges";2010;"de"
40273;"Zelli, Fariborz";"Artikel";2010;"de"
40274;"Zelli, Fariborz";"Sonstiges";2010;"en"
40275;"Zelli, Fariborz";"Monographie";2010;"en"
40276;"Zelli, Fariborz";"Sonstiges";2010;"de"
40277;"Zelli, Fariborz";"Buchkapitel";2010;"en"
40278;"Zelli, Fariborz";"Buchkapitel";2010;"en"
40279;"Zelli, Fariborz";"Buchkapitel";2010;"en"
40280;"Zelli, Fariborz";"Buchkapitel";2010;"en"
40281;"Zelli, Fariborz";"Buchkapitel";2010;"en"
40282;"Zelli, Fariborz";"Sammelband";2010;"en"
40283;"Zelli, Fariborz";"Buchkapitel";2010;"en"
40284;"Zelli, Fariborz";"Buchkapitel";2010;"en"
40285;"Zelli, Fariborz";"Sonstiges";2010;"en"
40286;"Zelli, Fariborz";"Buchkapitel";2010;"en"
40287;"Zelli, Fariborz";"Sonstiges";2009;"en"
40288;"Zelli, Fariborz";"Sammelband";2009;"en"
40289;"Zelli, Fariborz";"Buchkapitel";2009;"en"
40290;"Zelli, Fariborz";"Buchkapitel";2009;"en"
40296;"Wolff, Peter";"Sonstiges";2013;"en"
40297;"Wolff, Peter";"Artikel";2013;"en"
40298;"Wolff, Peter";"Buchkapitel";2013;"de"
40299;"Wolff, Peter";"Sonstiges";2013;"en"
40302;"Wolff, Peter";"Artikel";2012;"en"
40301;"Wolff, Peter";"Artikel";2012;"de"
40303;"Wolff, Peter";"Sonstiges";2012;"de"
40304;"Wolff, Peter";"Sonstiges";2012;"en"
40305;"Wolff, Peter";"Sonstiges";2012;"en"
40306;"Wolff, Peter";"Buchkapitel";2012;"de"
40307;"Wolff, Peter";"Buchkapitel";2012;"en"
40308;"Wolff, Peter";"Sonstiges";2012;"en"
40309;"Wolff, Peter";"Sonstiges";2011;"en"
40310;"Wolff, Peter";"Sonstiges";2011;"en"
40311;"Wolff, Peter";"Sonstiges";2011;"de"
40312;"Wolff, Peter";"Buchkapitel";2011;"en"
40313;"Wolff, Peter";"Sonstiges";2011;"de"
40314;"Wolff, Peter";"Buchkapitel";2011;"de"
40315;"Wolff, Peter";"Buchkapitel";2011;"en"
40316;"Wolff, Peter";"Sonstiges";2011;"en"
40317;"Wolff, Peter";"Sammelband";2010;"en"
40318;"Wolff, Peter";"Sonstiges";2010;"de"
40319;"Wolff, Peter";"Buchkapitel";2010;"de"
40320;"Wolff, Peter";"Buchkapitel";2010;"de"
40321;"Wolff, Peter";"Sonstiges";2010;"en"
40322;"Wolff, Peter";"Sonstiges";2010;"de"
40323;"Wolff, Peter";"Sonstiges";2010;"en"
40324;"Wolff, Peter";"Sonstiges";2010;"en"
40325;"Wolff, Peter";"Sonstiges";2010;"en"
40326;"Wolff, Peter";"Sonstiges";2010;"en"
40327;"Wolff, Peter";"Sonstiges";2010;"fr"
40329;"Wolff, Peter";"Artikel";2010;"en"
40330;"Wolff, Peter";"Artikel";2010;"de"
40331;"Wolff, Peter";"Buchkapitel";2010;"en"
40332;"Wolff, Peter";"Sonstiges";2009;"de"
40333;"Wolff, Peter";"Sonstiges";2009;"de"
40334;"Wolff, Peter";"Artikel";2009;"de"
40335;"Wolff, Peter";"Sonstiges";2009;"en"
40336;"Wolff, Peter";"Sonstiges";2009;"en"
40337;"Wolff, Peter";"Sonstiges";2009;"en"
40338;"Wolff, Peter";"Sonstiges";2009;"de"
40339;"Wolff, Peter";"Sonstiges";2009;"en"
40340;"Wolff, Peter";"Sonstiges";2009;"en"
40341;"Wolff, Peter";"Sonstiges";2009;"de"
40342;"Wiemann, Jürgen";"Sonstiges";2011;"en"
40343;"Wiemann, Jürgen";"Buchkapitel";2011;"de"
40344;"Wiemann, Jürgen";"Sonstiges";2011;"en"
40345;"Wiemann, Jürgen";"Sonstiges";2011;"en"
40346;"Wiemann, Jürgen";"Sonstiges";2010;"en"
40347;"Wiemann, Jürgen";"Sonstiges";2010;"en"
40348;"Wiemann, Jürgen";"Sonstiges";2010;"en"
40349;"Wiemann, Jürgen";"Sonstiges";2010;"en"
40350;"Wiemann, Jürgen";"Sonstiges";2009;"en"
40351;"Wiemann, Jürgen";"Sonstiges";2009;"en"
40356;"Weinlich, Silke";"Buchkapitel";2013;"de"
40357;"Weinlich, Silke";"Sonstiges";2013;"de"
40358;"Weinlich, Silke";"Sonstiges";2013;"de"
40359;"Weinlich, Silke";"Sonstiges";2013;"de"
40360;"Weinlich, Silke";"Sonstiges";2012;"en"
40361;"Weinlich, Silke";"Sonstiges";2012;"en"
40362;"Weinlich, Silke";"Sonstiges";2012;"en"
40365;"Weinlich, Silke";"Buchkapitel";2012;"de"
40364;"Weinlich, Silke";"Sonstiges";2012;"en"
40366;"Weinlich, Silke";"Sonstiges";2011;"en"
40367;"Weinlich, Silke";"Buchkapitel";2011;"de"
40368;"Weinlich, Silke";"Sonstiges";2011;"de"
40369;"Weinlich, Silke";"Sonstiges";2011;"en"
40370;"Weinlich, Silke";"Sonstiges";2011;"en"
40371;"Weinlich, Silke";"Sonstiges";2011;"de"
40372;"Weinlich, Silke";"Buchkapitel";2011;"en"
40373;"Weinlich, Silke";"Sonstiges";2011;"en"
40374;"Weinlich, Silke";"Sonstiges";2011;"de"
40375;"Weinlich, Silke";"Sonstiges";2010;"en"
40376;"Weinlich, Silke";"Sonstiges";2010;"en"
40377;"Weinlich, Silke";"Sonstiges";2009;"en"
40378;"Weinlich, Silke";"Sonstiges";2009;"en"
40380;"Volz, Ulrich";"Sonstiges";2013;"en"
40381;"Volz, Ulrich";"Artikel";2013;"en"
40382;"Volz, Ulrich";"Sonstiges";2013;"en"
40383;"Volz, Ulrich";"Sonstiges";2013;"en"
40384;"Volz, Ulrich";"Sonstiges";2013;"en"
40385;"Volz, Ulrich";"Sonstiges";2013;"en"
40386;"Volz, Ulrich";"Artikel";2013;"en"
40387;"Volz, Ulrich";"Artikel";2013;"en"
40388;"Volz, Ulrich";"Buchkapitel";2013;"en"
40389;"Volz, Ulrich";"Sonstiges";2013;"en"
40390;"Volz, Ulrich";"Artikel";2013;"en"
40391;"Volz, Ulrich";"Artikel";2013;"en"
40392;"Volz, Ulrich";"Artikel";2013;"en"
40393;"Volz, Ulrich";"Sonstiges";2012;"en"
40394;"Volz, Ulrich";"Buchkapitel";2012;"de"
40395;"Volz, Ulrich";"Sonstiges";2012;"en"
40396;"Volz, Ulrich";"Sonstiges";2012;"en"
40397;"Volz, Ulrich";"Buchkapitel";2012;"en"
40398;"Volz, Ulrich";"Artikel";2012;"en"
40399;"Volz, Ulrich";"Buchkapitel";2012;"en"
40400;"Volz, Ulrich";"Buchkapitel";2012;"en"
40401;"Volz, Ulrich";"Sammelband";2012;"en"
40402;"Volz, Ulrich";"Artikel";2012;"en"
40403;"Volz, Ulrich";"Sonstiges";2012;"en"
40404;"Volz, Ulrich";"Buchkapitel";2012;"de"
40405;"Volz, Ulrich";"Buchkapitel";2012;"en"
40406;"Volz, Ulrich";"Sonstiges";2012;"en"
40407;"Volz, Ulrich";"Sonstiges";2012;"en"
40408;"Volz, Ulrich";"Sonstiges";2012;"en"
40409;"Volz, Ulrich";"Sonstiges";2012;"en"
40410;"Volz, Ulrich";"Sonstiges";2012;"en"
40411;"Volz, Ulrich";"Sonstiges";2011;"de"
40412;"Volz, Ulrich";"Artikel";2011;"en"
40413;"Volz, Ulrich";"Sonstiges";2011;"en"
40414;"Volz, Ulrich";"Artikel";2011;"en"
40415;"Volz, Ulrich";"Artikel";2011;"en"
40416;"Volz, Ulrich";"Sonstiges";2011;"en"
40417;"Volz, Ulrich";"Buchkapitel";2011;"en"
40418;"Volz, Ulrich";"Sonstiges";2011;"en"
40419;"Volz, Ulrich";"Sonstiges";2011;"de"
40420;"Volz, Ulrich";"Buchkapitel";2011;"en"
40421;"Volz, Ulrich";"Buchkapitel";2011;"en"
40422;"Volz, Ulrich";"Buchkapitel";2011;"en"
40423;"Volz, Ulrich";"Sammelband";2011;"en"
40424;"Volz, Ulrich";"Artikel";2011;"en"
40425;"Volz, Ulrich";"Sonstiges";2011;"de"
40426;"Volz, Ulrich";"Sonstiges";2011;"en"
40427;"Volz, Ulrich";"Artikel";2011;"en"
40428;"Volz, Ulrich";"Buchkapitel";2011;"en"
40435;"Altenburg, Tilman";"Artikel";2013;"en"
40436;"Altenburg, Tilman";"Sonstiges";2013;"en"
40438;"Altenburg, Tilman";"Buchkapitel";2013;"en"
40439;"Altenburg, Tilman";"Sonstiges";2012;"en"
40440;"Altenburg, Tilman";"Sonstiges";2012;"en"
40441;"Altenburg, Tilman";"Artikel";2012;"en"
40442;"Altenburg, Tilman";"Sammelband";2012;"en"
40443;"Altenburg, Tilman";"Artikel";2012;"en"
40444;"Altenburg, Tilman";"Artikel";2011;"en"
40445;"Altenburg, Tilman";"Sonstiges";2011;"en"
40446;"Volz, Ulrich";"Sonstiges";2010;"en"
40447;"Altenburg, Tilman";"Sonstiges";2011;"en"
40448;"Volz, Ulrich";"Sammelband";2010;"en"
40449;"Volz, Ulrich";"Sonstiges";2010;"en"
40450;"Volz, Ulrich";"Sonstiges";2010;"en"
40451;"Altenburg, Tilman";"Sonstiges";2010;"en"
40452;"Volz, Ulrich";"Sonstiges";2010;"en"
40453;"Volz, Ulrich";"Sonstiges";2010;"en"
40454;"Altenburg, Tilman";"Buchkapitel";2010;"de"
40455;"Volz, Ulrich";"Monographie";2010;"en"
40456;"Altenburg, Tilman";"Artikel";2010;"en"
40457;"Altenburg, Tilman";"Sonstiges";2010;"en"
40458;"Volz, Ulrich";"Buchkapitel";2009;"en"
40459;"Altenburg, Tilman";"Sonstiges";2010;"de"
40460;"Volz, Ulrich";"Artikel";2009;"en"
40461;"Volz, Ulrich";"Artikel";2009;"en"
40462;"Altenburg, Tilman";"Sonstiges";2010;"de"
40463;"Volz, Ulrich";"Sonstiges";2009;"en"
40464;"Altenburg, Tilman";"Sonstiges";2010;"en"
40465;"Volz, Ulrich";"Sonstiges";2009;"en"
40466;"Volz, Ulrich";"Artikel";2009;"en"
40467;"Volz, Ulrich";"Artikel";2009;"en"
40468;"Volz, Ulrich";"Artikel";2009;"en"
40469;"Volz, Ulrich";"Artikel";2009;"de"
40470;"Altenburg, Tilman";"Buchkapitel";2010;"de"
40471;"Altenburg, Tilman";"Buchkapitel";2009;"en"
40472;"Volz, Ulrich";"Sonstiges";2009;"en"
40473;"Altenburg, Tilman";"Sonstiges";2009;"en"
40474;"Volz, Ulrich";"Sonstiges";2009;"de"
40475;"Volz, Ulrich";"Sonstiges";2009;"en"
40476;"Volz, Ulrich";"Buchkapitel";2009;"en"
40477;"Volz, Ulrich";"Sammelband";2009;"en"
40478;"Volz, Ulrich";"Buchkapitel";2009;"en"
40479;"Altenburg, Tilman";"Buchkapitel";2009;"en"
40480;"Volz, Ulrich";"Sonstiges";2009;"en"
40481;"Volz, Ulrich";"Sonstiges";2009;"en"
40489;"Vidican, Georgeta";"Sonstiges";2013;"en"
40490;"Vidican, Georgeta";"Sonstiges";2013;"en"
40491;"Vidican, Georgeta";"Sonstiges";2013;"en"
40492;"Vidican, Georgeta";"Artikel";2013;"en"
40493;"Vidican, Georgeta";"Artikel";2013;"en"
40496;"Vidican, Georgeta";"Sonstiges";2012;"en"
40495;"Vidican, Georgeta";"Sonstiges";2012;"en"
40497;"Vidican, Georgeta";"Sonstiges";2012;"en"
40498;"Vidican, Georgeta";"Artikel";2012;"en"
40499;"Vidican, Georgeta";"Artikel";2012;"en"
40500;"Vidican, Georgeta";"Sonstiges";2012;"en"
40501;"Vidican, Georgeta";"Artikel";2012;"en"
40502;"Vidican, Georgeta";"Artikel";2012;"en"
40503;"Vidican, Georgeta";"Artikel";2012;"en"
40504;"Vidican, Georgeta";"Artikel";2012;"en"
40505;"Vidican, Georgeta";"Artikel";2012;"en"
40506;"Vidican, Georgeta";"Artikel";2012;"en"
40507;"Vidican, Georgeta";"Artikel";2009;"en"
40510;"Vidican, Georgeta";"Sonstiges";2009;"en"
40511;"Vidican, Georgeta";"Buchkapitel";2009;"en"
40509;"Vidican, Georgeta";"Sonstiges";2009;"en"
40516;"Stepping, Katharina";"Sonstiges";2013;"en"
40517;"Stepping, Katharina";"Sonstiges";2013;"de"
40518;"Stepping, Katharina";"Sonstiges";2013;"en"
40519;"Stepping, Katharina";"Sonstiges";2012;"de"
40520;"Stepping, Katharina";"Sonstiges";2012;"de"
40521;"Stepping, Katharina";"Sonstiges";2012;"en"
40522;"Stepping, Katharina";"Sonstiges";2012;"en"
40523;"Stepping, Katharina";"Monographie";2012;"en"
40524;"Stepping, Katharina";"Sonstiges";2012;"de"
40525;"Stepping, Katharina";"Sonstiges";2012;"en"
40526;"Stepping, Katharina";"Sonstiges";2011;"en"
40527;"Stepping, Katharina";"Sonstiges";2011;"en"
40528;"Stepping, Katharina";"Sonstiges";2011;"en"
40529;"Stepping, Katharina";"Sonstiges";2010;"en"
40634;"Bauer, Steffen";"Buchkapitel";2011;"en"
40646;"Bauer, Steffen";"Sonstiges";2009;"en"
40550;"Banholzer, Lilli";"Artikel";2013;"en"
40644;"Bauer, Steffen";"Sonstiges";2010;"de"
40642;"Bauer, Steffen";"Sonstiges";2010;"en"
40640;"Bauer, Steffen";"Artikel";2010;"en"
40549;"Banholzer, Lilli";"Buchkapitel";2013;"en"
40637;"Bauer, Steffen";"Sammelband";2010;"en"
40636;"Bauer, Steffen";"Sonstiges";2010;"en"
40635;"Bauer, Steffen";"Buchkapitel";2011;"de"
40551;"Banholzer, Lilli";"Artikel";2013;"en"
40552;"Banholzer, Lilli";"Artikel";2011;"en"
40553;"Banholzer, Lilli";"Buchkapitel";2010;"en"
40566;"Bauer, Steffen";"Sonstiges";2013;"de"
40567;"Bauer, Steffen";"Sonstiges";2013;"de"
40568;"Bauer, Steffen";"Sonstiges";2013;"en"
40570;"Stamm, Andreas";"Sonstiges";2013;"en"
40571;"Bauer, Steffen";"Buchkapitel";2013;"en"
40572;"Stamm, Andreas";"Artikel";2012;"en"
40573;"Bauer, Steffen";"Sonstiges";2013;"de"
40574;"Stamm, Andreas";"Buchkapitel";2012;"en"
40575;"Stamm, Andreas";"Buchkapitel";2012;"en"
40576;"Bauer, Steffen";"Sonstiges";2013;"en"
40577;"Stamm, Andreas";"Buchkapitel";2012;"en"
40580;"Bauer, Steffen";"Sonstiges";2012;"de"
40581;"Stamm, Andreas";"Sonstiges";2011;"en"
40579;"Bauer, Steffen";"Sonstiges";2013;"en"
40582;"Bauer, Steffen";"Sonstiges";2012;"de"
40583;"Stamm, Andreas";"Sonstiges";2010;"en"
40584;"Bauer, Steffen";"Buchkapitel";2012;"de"
40585;"Stamm, Andreas";"Buchkapitel";2010;"de"
40586;"Stamm, Andreas";"Sonstiges";2009;"en"
40587;"Bauer, Steffen";"Sonstiges";2012;"en"
40588;"Bauer, Steffen";"Buchkapitel";2012;"en"
40591;"Bauer, Steffen";"Sonstiges";2012;"en"
40593;"Bauer, Steffen";"Sonstiges";2012;"en"
40594;"Bauer, Steffen";"Sonstiges";2012;"de"
40596;"Bauer, Steffen";"Artikel";2012;"en"
40598;"Bauer, Steffen";"Sonstiges";2012;"de"
40603;"Schraven, Benjamin";"Sonstiges";2013;"de"
40604;"Schraven, Benjamin";"Sonstiges";2013;"de"
40605;"Schraven, Benjamin";"Buchkapitel";2013;"en"
40606;"Schraven, Benjamin";"Sonstiges";2013;"en"
40607;"Bauer, Steffen";"Sonstiges";2012;"en"
40608;"Schraven, Benjamin";"Sonstiges";2013;"de"
40609;"Schraven, Benjamin";"Artikel";2013;"en"
40610;"Schraven, Benjamin";"Sonstiges";2013;"en"
40611;"Bauer, Steffen";"Buchkapitel";2011;"de"
40612;"Schraven, Benjamin";"Buchkapitel";2013;"en"
40613;"Schraven, Benjamin";"Buchkapitel";2013;"en"
40614;"Bauer, Steffen";"Artikel";2011;"de"
40615;"Schraven, Benjamin";"Sonstiges";2012;"en"
40616;"Bauer, Steffen";"Sonstiges";2011;"de"
40617;"Schraven, Benjamin";"Artikel";2012;"en"
40618;"Schraven, Benjamin";"Sonstiges";2012;"en"
40619;"Bauer, Steffen";"Sonstiges";2011;"de"
40620;"Bauer, Steffen";"Sonstiges";2011;"de"
40621;"Schraven, Benjamin";"Sonstiges";2011;"de"
40622;"Bauer, Steffen";"Sonstiges";2011;"de"
40623;"Bauer, Steffen";"Buchkapitel";2011;"de"
40624;"Schraven, Benjamin";"Buchkapitel";2011;"en"
40625;"Schraven, Benjamin";"Sonstiges";2011;"en"
40626;"Schraven, Benjamin";"Buchkapitel";2011;"de"
40627;"Bauer, Steffen";"Sonstiges";2011;"en"
40628;"Schraven, Benjamin";"Sonstiges";2011;"de"
40629;"Schraven, Benjamin";"Artikel";2010;"en"
40630;"Schraven, Benjamin";"Monographie";2010;"en"
40631;"Schraven, Benjamin";"Sonstiges";2010;"en"
40632;"Bauer, Steffen";"Buchkapitel";2011;"en"
40633;"Schraven, Benjamin";"Sonstiges";2009;"en"
40648;"Bauer, Steffen";"Artikel";2009;"de"
40650;"Bauer, Steffen";"Sonstiges";2009;"en"
40652;"Bauer, Steffen";"Buchkapitel";2009;"en"
40654;"Bauer, Steffen";"Artikel";2009;"en"
40655;"Scholz, Imme";"Buchkapitel";2013;"de"
40656;"Scholz, Imme";"Sonstiges";2013;"en"
40657;"Bauer, Steffen";"Buchkapitel";2009;"en"
40658;"Scholz, Imme";"Artikel";2013;"en"
40659;"Scholz, Imme";"Artikel";2013;"en"
40660;"Scholz, Imme";"Sammelband";2013;"en"
40661;"Bauer, Steffen";"Buchkapitel";2009;"en"
40662;"Scholz, Imme";"Sonstiges";2013;"en"
40663;"Bauer, Steffen";"Buchkapitel";2009;"en"
40664;"Scholz, Imme";"Sonstiges";2013;"de"
40665;"Scholz, Imme";"Sonstiges";2013;"de"
40666;"Scholz, Imme";"Sonstiges";2013;"en"
40667;"Bauer, Steffen";"Buchkapitel";2009;"en"
40668;"Scholz, Imme";"Sonstiges";2012;"de"
40669;"Bauer, Steffen";"Artikel";2009;"de"
40670;"Scholz, Imme";"Sonstiges";2012;"en"
40671;"Bauer, Steffen";"Sonstiges";2009;"en"
40672;"Scholz, Imme";"Sonstiges";2012;"de"
40673;"Scholz, Imme";"Sonstiges";2012;"en"
40674;"Scholz, Imme";"Sonstiges";2012;"en"
40675;"Scholz, Imme";"Artikel";2012;"de"
40676;"Bauer, Steffen";"Buchkapitel";2009;"en"
40677;"Scholz, Imme";"Sonstiges";2012;"en"
40678;"Scholz, Imme";"Sonstiges";2012;"en"
40679;"Scholz, Imme";"Sonstiges";2011;"pt"
40680;"Scholz, Imme";"Sonstiges";2011;"de"
40681;"Scholz, Imme";"Artikel";2011;"de"
40682;"Scholz, Imme";"Sonstiges";2011;"en"
40683;"Scholz, Imme";"Sonstiges";2010;"en"
40684;"Scholz, Imme";"Buchkapitel";2010;"de"
40685;"Scholz, Imme";"Buchkapitel";2010;"de"
40686;"Scholz, Imme";"Sammelband";2010;"en"
40687;"Scholz, Imme";"Artikel";2010;"en"
40688;"Scholz, Imme";"Buchkapitel";2010;"en"
40689;"Scholz, Imme";"Artikel";2010;"de"
40690;"Scholz, Imme";"Sonstiges";2010;"en"
40691;"Scholz, Imme";"Sonstiges";2010;"de"
40692;"Scholz, Imme";"Sonstiges";2010;"en"
40693;"Scholz, Imme";"Sonstiges";2010;"en"
40694;"Scholz, Imme";"Buchkapitel";2010;"de"
40696;"Scholz, Imme";"Sonstiges";2009;"de"
40697;"Scholz, Imme";"Sonstiges";2009;"es"
40698;"Scholz, Imme";"Buchkapitel";2009;"de"
40699;"Scholz, Imme";"Sonstiges";2009;"en"
40700;"Scholz, Imme";"Sonstiges";2009;"de"
40701;"Scholz, Imme";"Sammelband";2009;"de"
40702;"Scholz, Imme";"Sonstiges";2009;"de"
40703;"Scholz, Imme";"Sonstiges";2009;"en"
40704;"Scholz, Imme";"Sonstiges";2009;"en"
40705;"Scholz, Imme";"Sonstiges";2009;"en"
40706;"Scholz, Imme";"Artikel";2009;"en"
40707;"Scholz, Imme";"Buchkapitel";2009;"de"
40710;"Schmitz, Birgit";"Sonstiges";2013;"en"
40711;"Schmitz, Birgit";"Artikel";2011;"en"
40715;"Berensmann, Kathrin";"Sonstiges";2013;"en"
40716;"Berensmann, Kathrin";"Artikel";2013;"en"
40717;"Berensmann, Kathrin";"Buchkapitel";2013;"de"
40718;"Berensmann, Kathrin";"Buchkapitel";2012;"de"
40719;"Berensmann, Kathrin";"Buchkapitel";2012;"de"
40720;"Berensmann, Kathrin";"Sonstiges";2011;"en"
40721;"Berensmann, Kathrin";"Sonstiges";2011;"en"
40722;"Berensmann, Kathrin";"Sonstiges";2011;"de"
40723;"Berensmann, Kathrin";"Sonstiges";2011;"de"
40724;"Berensmann, Kathrin";"Sonstiges";2011;"en"
40725;"Berensmann, Kathrin";"Artikel";2011;"de"
40726;"Berensmann, Kathrin";"Buchkapitel";2011;"en"
40727;"Berensmann, Kathrin";"Artikel";2011;"de"
40728;"Berensmann, Kathrin";"Sonstiges";2010;"de"
40729;"Berensmann, Kathrin";"Sonstiges";2010;"en"
40730;"Berensmann, Kathrin";"Buchkapitel";2010;"en"
40731;"Berensmann, Kathrin";"Sonstiges";2010;"de"
40732;"Berensmann, Kathrin";"Artikel";2010;"de"
40733;"Berensmann, Kathrin";"Artikel";2009;"en"
40734;"Berensmann, Kathrin";"Artikel";2009;"de"
40735;"Berensmann, Kathrin";"Artikel";2009;"en"
40763;"Schutte, Sebastian";"Artikel";2012;"en"
40764;"Schutte, Sebastian";"Artikel";2011;"en"
40765;"Schutte, Sebastian";"Artikel";2009;"en"
40768;"Schutte, Sebastian";"Sonstiges";2013;"en"
40769;"Schutte, Sebastian";"Sonstiges";2013;"en"
40770;"Schutte, Sebastian";"Sonstiges";2010;"en"
40771;"Behnke, Joachim";"Monographie";2010;"de"
40772;"Behnke, Joachim";"Sammelband";2011;"de"
40773;"Behnke, Joachim";"Sammelband";2010;"de"
40774;"Behnke, Joachim";"Sammelband";2009;"de"
40775;"Behnke, Joachim";"Artikel";2011;"de"
40776;"Behnke, Joachim";"Buchkapitel";2010;"de"
40777;"Behnke, Joachim";"Artikel";2010;"de"
40778;"Behnke, Joachim";"Artikel";2010;"de"
40779;"Behnke, Joachim";"Artikel";2010;"de"
40780;"Behnke, Joachim";"Artikel";2009;"de"
40781;"Behnke, Joachim";"Artikel";2009;"de"
40782;"Behnke, Joachim";"Buchkapitel";2010;"de"
40783;"Behnke, Joachim";"Buchkapitel";2010;"de"
40784;"Behnke, Joachim";"Buchkapitel";2009;"de"
40785;"Behnke, Joachim";"Buchkapitel";2009;"de"
40786;"Behnke, Joachim";"Buchkapitel";2009;"de"
40787;"Behnke, Joachim";"Buchkapitel";2009;"de"
40788;"Behnke, Joachim";"Sonstiges";2009;"de"
40789;"Brandi, Clara";"Sonstiges";2013;"de"
40790;"Brandi, Clara";"Sonstiges";2013;"de"
40791;"Brandi, Clara";"Buchkapitel";2013;"en"
40792;"Brandi, Clara";"Sonstiges";2013;"en"
40793;"Brandi, Clara";"Sonstiges";2013;"en"
40794;"Brandi, Clara";"Sonstiges";2013;"en"
40795;"Brandi, Clara";"Sonstiges";2013;"de"
40796;"Brandi, Clara";"Sonstiges";2013;"en"
40797;"Brandi, Clara";"Sonstiges";2013;"en"
40798;"Brandi, Clara";"Sonstiges";2013;"de"
40799;"Brandi, Clara";"Artikel";2013;"en"
40800;"Brandi, Clara";"Sonstiges";2013;"de"
40801;"Brandi, Clara";"Sonstiges";2013;"en"
40802;"Brandi, Clara";"Sonstiges";2013;"en"
40803;"Brandi, Clara";"Sonstiges";2013;"en"
40804;"Brandi, Clara";"Sonstiges";2013;"en"
40805;"Brandi, Clara";"Sonstiges";2012;"en"
40806;"Brandi, Clara";"Artikel";2012;"en"
40807;"Brandi, Clara";"Sonstiges";2012;"en"
40808;"Brandi, Clara";"Sonstiges";2012;"de"
40809;"Brandi, Clara";"Sonstiges";2012;"en"
40810;"Brandi, Clara";"Sonstiges";2012;"en"
40811;"Brandi, Clara";"Sonstiges";2012;"en"
40812;"Brandi, Clara";"Buchkapitel";2012;"en"
40813;"Brandi, Clara";"Sonstiges";2012;"en"
40814;"Brandi, Clara";"Sonstiges";2012;"en"
40815;"Brandi, Clara";"Sonstiges";2011;"en"
40816;"Brandi, Clara";"Sonstiges";2011;"en"
